id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,iso_region,municipality
14720,86IN,heliport,Washington County Hospital Heliport,38.61330032,-86.10690308,776,US,US-IN,Salem
13137,69CL,small_airport,Medlock Field,38.6155014,-121.7470016,48,US,US-CA,Davis
22502,MU05,heliport,Arch Heliport,38.61840057,-90.21730042,500,US,US-MO,St Louis
341419,US-3222,heliport,SSM Health Cardinal Glennon Childrens Hospital Helipad,38.62066,-90.23993,,US,US-MO,St Louis
10597,3MD5,small_airport,Hidden Hills Airport,38.62120056,-75.84130096,20,US,US-MD,Hurlock
11295,49MO,heliport,Hermann Ii Heliport,38.62170029,-90.38899994,590,US,US-MO,St Louis
7260,0KY0,small_airport,Owen Air Park,38.62279892,-84.77890015,890,US,US-KY,Owenton
22544,MU51,heliport,Clarion Heliport,38.62279892,-90.18650055,500,US,US-MO,St Louis
22261,MO55,heliport,St Louis University Hospital Heliport,38.622886,-90.239229,550,US,US-MO,St Louis
18176,IS11,heliport,Kenneth Hall Regional Hospital Heliport,38.62369919,-90.15679932,460,US,US-IL,East St Louis
10846,3VA2,small_airport,Aviacres Airport,38.6242981,-77.78610229,435,US,US-VA,Warrenton
45962,CD71,heliport,Hecox Heliport,38.624567,-105.516017,8250,US,US-CO,Guffey
350647,US-6099,closed,North Sacramento Airport,38.62489,-121.4641,29,US,US-CA,Sacramento
22525,MU31,closed,Fostaire Heliport,38.625,-90.183403,575,US,US-MO,St Louis
22545,MU52,heliport,Cardinal Glennon Heliport,38.62509918,-90.24259949,450,US,US-MO,St Louis
22274,MO7,heliport,St Louis Downtown Heliport,38.625142,-90.182912,387,US,US-MO,St Louis
341445,US-3227,heliport,Arch Reactor Heliport,38.62522,-90.21327,,US,US-MO,St Louis
14179,7KS6,small_airport,Linders Cow-Chip Airport,38.62639999,-94.76940155,985,US,US-KS,Louisburg
14969,8IS0,heliport,St Joseph's Hospital - Breese Heliport,38.62639999,-89.5236969,755,US,US-IL,Breese
11248,48MO,heliport,Lions Emergency Evac Heliport,38.62730026,-92.53990173,860,US,US-MO,California
12997,65MO,heliport,Deaconess Hospital Heliport,38.62979889,-90.28820038,550,US,US-MO,St Louis
12946,64I,small_airport,Lee Bottom Airport,38.63119888,-85.44360352,470,US,US-IN,Hanover
349051,US-5577,small_airport,Thornton River Airport,38.63296,-78.08321,376,US,US-VA,Castleton
13773,73MO,heliport,SSM Health St Mary's Hospital-St Louis Heliport,38.633293,-90.311523,688,US,US-MO,St Louis
7252,0KS0,small_airport,J V Ranch Airport,38.63330078,-95.9253006,1180,US,US-KS,Osage City
22295,MO91,heliport,Barnes Jewish Hospital Heliport,38.63339996,-90.25009918,513,US,US-MO,St Louis
11960,53K,small_airport,Osage City Municipal Airport,38.633534,-95.801848,1105,US,US-KS,Osage City
11984,53VA,small_airport,Horse Feathers Airport,38.63399887,-77.75749969,390,US,US-VA,Midland
22539,MU46,closed,St Louis Children's Hospital Heliport,38.634201,-90.256798,230,US,US-MO,St Louis
9593,2MU1,heliport,Saint Louis Children's Hospital Heliport,38.63499832,-90.26110077,610,US,US-MO,Saint Louis
15824,9MO1,heliport,Missouri Baptist Hospital Heliport,38.63529968,-90.44599915,630,US,US-MO,St Louis
348876,US-5536,closed,Carlyle Airpark,38.63531,-89.39577,472,US,US-IL,Carlyle
10282,38KY,heliport,Grant County Hospital Heliport,38.63589859,-84.56860352,956,US,US-KY,Williamstown
11766,4VA2,closed,Potomac Hospital Helistop,38.6362,-77.286102,190,US,US-VA,Woodbridge
341412,US-3216,heliport,Barnes Jewish Hospital South Helipad,38.63627,-90.26571,,US,US-MO,St Louis
11874,51KS,small_airport,Barnard Airport,38.63700104,-97.21360016,1420,US,US-KS,Elmo
17150,DE49,small_airport,Josephs Airport,38.63759995,-75.35520172,42,US,US-DE,Georgetown
9200,28IN,closed,Marchino Field,38.637798,-87.4347,540,US,US-IN,Vincennes
341414,US-3218,closed,St Louis Childrens Hospital Old Helipad,38.637937,-90.264685,,US,US-MO,St Louis
350646,US-6098,closed,Del Paso / Lindbergh Airport,38.63794,-121.39154,71,US,US-CA,Sacramento
341413,US-3217,heliport,St Louis Childrens Hospital Helipad,38.63807,-90.26545,,US,US-MO,St Louis
322659,US-0507,closed,Natomas Field,38.638237,-121.515236,19,US,US-CA,Sacramento
345052,US-4323,heliport,Sentara Northern Virginia Medical Center Heliport,38.63836,-77.28654,193,US,US-VA,Woodbridge
348130,US-5365,small_airport,Spring Canyon Airstrip,38.6397,-109.9692,4979,US,US-UT,Moab
346046,US-4688,small_airport,Red Reef Airport,38.6402,-110.25836,5020,US,US-UT,Hanksville
22228,MO23,small_airport,Phillips Field,38.640581,-92.529229,820,US,US-MO,California
345657,8KY9,heliport,Meadowview Regional Medical Center Heliport,38.641487,-83.808239,912,US,US-KY,Maysville
6609,01MO,heliport,Highway Patrol Troop C Headquarters Heliport,38.64170074,-90.48429871,615,US,US-MO,Town and Country
22503,MU06,heliport,V.A. Medical Center Heliport,38.6423,-90.230698,550,US,US-MO,St Louis
12404,5IL9,heliport,Salem Township Hospital Heliport,38.642323,-88.94889,570,US,US-IL,Salem
21082,KSLO,small_airport,Salem–Leckrone Airport,38.642899,-88.964203,573,US,US-IL,Salem
15052,8MO9,heliport,Mercy Hospital St Louis Heliport,38.643667,-90.448336,633,US,US-MO,St Louis
330960,US-1104,heliport,Air Evac 133 Heliport,38.645501,-84.582222,941,US,US-KY,Williamstown
343447,US-3782,small_airport,Lovers Lane Airport,38.645556,-94.117383,831,US,US-MO,Garden City
24669,SN93,small_airport,Dickson /Private/ Airport,38.64580154,-95.98919678,1140,US,US-KS,Miller
25403,VA71,small_airport,Aden Field,38.64849854,-77.53279877,210,US,US-VA,Manassas
340061,US-2982,small_airport,Temple Mountain Airstrip,38.64902,-110.65959,,US,US-UT,Hanksville
22216,MO12,heliport,Saint Lukes Hospital West Heliport,38.650277,-90.503192,505,US,US-MO,Chesterfield
349615,US-5682,closed,Lower Marlboro Airport,38.65158,-76.67811,25,US,US-MD,Lower Marlboro
8502,1MU4,small_airport,Short Air Airport,38.65169907,-93.77880096,840,US,US-MO,Warrensburg
349616,US-5683,small_airport,Mellomar Airport,38.652,-76.674,46,US,US-MD,Lower Marlboro
349695,US-5727,heliport,World Wide Technology Raceway,38.65205,-90.13473,408,US,US-IL,East Saint Louis
7119,0CD2,small_airport,Foxx Valley Airport,38.65250015,-104.2340012,5800,US,US-CO,Yoder
18161,IN92,closed,Klein Airport,38.652802,-87.563599,412,US,US-IN,Vincennes
333329,US-1185,small_airport,Ala Doble Airport,38.653343,-122.028258,250,US,US-CA,Esparto
23488,O31,small_airport,Healdsburg Municipal Airport,38.6534996,-122.8990021,278,US,US-CA,Healdsburg
13290,6II8,small_airport,Godahavit Airport,38.65449905,-87.28279877,495,US,US-IN,Wheatland
6942,07MO,small_airport,Lake Sexton Airport,38.655553,-93.624458,880,US,US-MO,Warrensburg
19151,K8W2,small_airport,New Market Airport,38.655683,-78.708995,975,US,US-VA,New Market
14444,7VG0,small_airport,Warrenton Air Park,38.65570068,-77.78720093,442,US,US-VA,Warrenton
350748,US-6185,closed,Fair Oaks Airport / Phoenix Field,38.65688,-121.21984,273,US,US-CA,Fair Oaks
347160,9KY7,heliport,Milton Fire Rescue Heliport,38.65708,-85.317442,928,US,US-KY,Bedford
322357,US-0461,small_airport,Oak Grove Farm Airport,38.657172,-75.721508,45,US,US-MD,Federalsburg
10769,3R8,small_airport,Scottsburg Airport,38.65729904,-85.79019928,600,US,US-IN,Scottsburg
19061,K7I4,small_airport,Orleans Airport,38.65840149,-86.44300079,655,US,US-IN,Orleans
15770,9KS1,small_airport,Hartland Airport,38.6594444,-95.0922222,993,US,US-KS,Wellsville
3907,KSUS,medium_airport,Spirit of St Louis Airport,38.662102,-90.652,463,US,US-MO,St Louis
16658,CD27,heliport,Page Memorial Hospital Heliport,38.66249847,-78.46779633,900,US,US-VA,Luray
22212,MO08,small_airport,Homan Field,38.66279984,-93.33270264,885,US,US-MO,Sedalia
14077,7CL8,small_airport,Geyser Ranch Airport,38.664101,-114.632004,5977,US,US-NV,Pioche
6748,03VA,closed,Whipoorwill Springs Airport,38.66460037,-77.57969666,250,US,US-VA,Nokesville
19886,KFOA,small_airport,Flora Municipal Airport,38.66490173,-88.45300293,473,US,US-IL,Flora
16802,CL83,heliport,Joe Heidrick Heliport,38.66550064,-121.8259964,120,US,US-CA,Woodland
13686,71IN,small_airport,Morgan Airfield,38.66590118,-86.00579834,922,US,US-IN,Salem
21357,KW45,small_airport,Luray Caverns Airport,38.667099,-78.500603,902,US,US-VA,Luray
3666,KMCC,medium_airport,McClellan Airfield,38.667599,-121.401001,77,US,US-CA,Sacramento
22560,MU68,small_airport,Eu-Wish Airport,38.66889954,-91.53600311,920,US,US-MO,Hermann
11380,4CL5,heliport,Mercy San Juan Hospital Heliport,38.669114,-121.314348,169,US,US-CA,Carmichael
13148,69KS,small_airport,Chiles Airpark,38.66970062,-94.74250031,1050,US,US-KS,Chiles
322363,CN16,heliport,Mercy Hospital of Folsom Heliport,38.670861,-121.142839,335,US,US-CA,Folsom
8998,24II,heliport,Good Samaritan Hospital Heliport,38.67250061,-87.54219818,420,US,US-IN,Vincennes
9912,30CO,small_airport,Coyote Creek Ranch Airport,38.67250061,-105.3359985,8030,US,US-CO,Guffey
322099,02MD,small_airport,Garner Field,38.672544,-76.709739,141,US,US-MD,Brandywine
10551,3KY4,small_airport,Craw Daddy Landing Airport,38.67279816,-85.18280029,460,US,US-KY,Carrollton
20687,KO41,small_airport,Watts Woodland Airport,38.673901,-121.872002,125,US,US-CA,Woodland
21449,L36,small_airport,Rio Linda Airport,38.67499924,-121.4449997,45,US,US-CA,Rio Linda
346389,US-4770,heliport,Gateway Helipad Heliport,38.676414,-108.978614,4575,US,US-CO,Gateway
19851,KFCS,medium_airport,Butts AAF (Fort Carson) Air Field,38.67839813,-104.7570038,5838,US,US-CO,Fort Carson
18951,K63,small_airport,Council Grove Municipal Airport,38.67919922,-96.57109833,1409,US,US-KS,Council Grove
9919,30IL,heliport,Clay County Hospital Heliport,38.6794014,-88.47250366,475,US,US-IL,Flora
10552,3KY5,heliport,Carroll County Hospital Heliport,38.680497,-85.168043,480,US,US-KY,Carrollton
15683,9CO3,small_airport,Hubbard Airport,38.68330002,-108.9840012,4670,US,US-CO,Gateway
20700,KO61,small_airport,Cameron Park Airport,38.683998,-120.987999,1286,US,US-CA,Cameron Park
23377,NV97,small_airport,Desert Creek Airport,38.68420029,-119.3219986,5358,US,US-NV,Wellington
10624,3MO2,small_airport,Ultra Flight Airpark,38.685021,-91.338214,502,US,US-MO,Berger
20718,KOEA,small_airport,O'Neal Airport,38.68521,-87.543138,414,US,US-IL,Lawrenceville
11489,4KS1,small_airport,Amar Farms Airport,38.68529892,-95.03299713,1020,US,US-KS,Wellsville
17128,DE13,seaplane_base,Rehoboth Bay Seaplane Base,38.68619919,-75.08709717,,US,US-DE,Dewey Beach
350559,US-6024,closed,Woodland East Airport,38.68632,-121.73404,40,US,US-CA,Woodland
18792,K48I,small_airport,Braxton County Airport,38.68700027,-80.65180206,1276,US,US-WV,Sutton
337215,US-1982,small_airport,Beechwood Flying Field,38.688406,-85.703222,600,US,US-IN,Scottsburg
19938,KGED,small_airport,Delaware Coastal Airport,38.689201,-75.358902,53,US,US-DE,Georgetown
25418,VA86,closed,Buddy Davis Field,38.689301,-78.706398,1042,US,US-VA,New Market
16014,9VA4,small_airport,Franwood Farms Inc. Airport,38.6908989,-78.62950134,990,US,US-VA,New Market
345648,US-4502,heliport,Markleeville Heliport,38.6909,-119.77513,5778,US,US-CA,Markleeville
25419,VA87,small_airport,Valley View Airport,38.69179916,-77.55110168,240,US,US-VA,Nokesville
10331,39K,small_airport,Pomona Lake Airport,38.692001,-95.690002,1050,US,US-KS,Lyndon
12220,59MO,heliport,Hermann Area Hospital Heliport,38.69279861,-91.45130157,610,US,US-MO,Hermann
354121,US-6809,small_airport,Furfaro Restricted Landing Area,38.693,-89.781861,500,US,US-IL,St Jacob
13812,74MO,heliport,Ozarkcom Army Heliport,38.69369888,-90.26959991,600,US,US-MO,St Louis
14648,84MO,heliport,Holiday Inn Westport Heliport,38.69390106,-90.44869995,600,US,US-MO,St Louis
341057,US-3138,closed,Richardson Airstrip,38.69396,-109.36632,,US,US-UT,Moab
45519,NV83,small_airport,Hadley Airport,38.694098,-117.146752,5744,US,US-NV,Round Mountain
14937,8I1,small_airport,Robinson Airport,38.69449997,-85.19830322,484,US,US-IN,Vevay
20082,KHRU,small_airport,Herington Regional Airport,38.69469833,-96.80799866,1480,US,US-KS,Herington
6967,08CA,heliport,Pg & E Co. Placerville Svc Center Heliport,38.69490051,-120.8270035,1810,US,US-CA,Diamond Springs
3892,KSMF,large_airport,Sacramento International Airport,38.69540024,-121.5910034,27,US,US-CA,Sacramento
311099,US-0245,small_airport,Little York Airport,38.695833,-85.919167,,US,US-IN,Scottsburg
14761,87MO,small_airport,Richters Airport,38.69609833,-94.25800323,915,US,US-MO,East Lynne
14078,7CL9,small_airport,Perryman Airport,38.696463,-120.732858,2600,US,US-CA,Placerville
24655,SN78,small_airport,Albright Airport,38.69810104,-94.71880341,1000,US,US-KS,Bucyrus
24634,SN57,small_airport,Witham Airport,38.69860077,-95.3003006,1110,US,US-KS,Ottawa
13401,6MO9,closed,West Aero Ranch Airport,38.698875,-94.473442,980,US,US-MO,Peculiar
11562,4MO0,small_airport,Fender J H Airport,38.69950104,-94.05799866,865,US,US-MO,Kingsville
14727,86MO,heliport,Bothwell Regional Health Center Heliport,38.699694,-93.222378,898,US,US-MO,Sedalia
19619,KDCY,small_airport,Daviess County Airport,38.70040131,-87.12969971,473,US,US-IN,Washington
344302,US-4023,small_airport,Dolores Point Airport,38.70181,-109.04328,,US,US-CO,Gateway
16932,CO79,heliport,Falcon Air Force Base Helipad,38.70330048,-104.5230026,6288,US,US-CO,Colorado Springs
14216,7MD1,small_airport,Magennis Farm Airport,38.70339966,-75.85099792,40,US,US-MD,Federalsburg
25565,W07,small_airport,Leon Airport,38.70349884,-81.95220184,563,US,US-WV,Leon
12313,5CO3,heliport,Jim's Heliport,38.703611,-108.063164,5093,US,US-CO,Delta
19173,K99V,small_airport,Crawford Airport,38.703736,-107.646983,6470,US,US-CO,Crawford
323361,00AA,small_airport,Aero B Ranch Airport,38.704022,-101.473911,3435,US,US-KS,Leoti
20260,KK62,small_airport,Gene Snyder Airport,38.70420074,-84.39160156,899,US,US-KY,Falmouth
24662,SN86,closed,Arrow B Ranch Airport,38.704201,-101.420998,3430,US,US-KS,Leoti
16582,CA51,small_airport,The Sea Ranch Airport,38.70460129,-123.4329987,360,US,US-CA,The Sea Ranch
18955,K63M,small_airport,Hermann Municipal Airport,38.7052,-91.490601,507,US,US-MO,Hermann
12897,63CO,small_airport,Hendricks Field At West Creek Ranch Airport,38.70550156,-108.9369965,4820,US,US-CO,Gateway
348101,US-5337,closed,McKay Flat Airstrip,38.7057,-110.8667,6749,US,US-UT,Green River
14722,86KS,closed,Weiss Airport,38.705799,-94.824699,1031,US,US-KS,Spring Hill
338358,US-2247,small_airport,Topaz Overlook Airstrip,38.70642,-119.5219,,US,US-NV,Topaz Lake
8142,19KY,small_airport,Conrads Airport,38.70650101,-84.59989929,940,US,US-KY,Dry Ridge
347861,US-5201,heliport,Fort Belvoir Community Hospital Heliport,38.70663,-77.14495,131,US,US-VA,Fort Belvoir
18196,IS34,small_airport,Piper's Landing Airport,38.70669937,-87.63339996,425,US,US-IL,Lawrenceville
7032,09KS,small_airport,Coffman Airport,38.70700073,-95.13829803,970,US,US-KS,Wellsville
16514,C39,seaplane_base,Folsom Lake Seaplane Base,38.7071991,-121.1330032,466,US,US-CA,Folsom
19642,KDMO,small_airport,Sedalia Memorial Airport,38.70740128,-93.17590332,909,US,US-MO,Sedalia
10284,38LL,heliport,Gateway Regional Medical Center Heliport,38.70830154,-90.14389801,425,US,US-IL,Granite City
15229,8VA3,heliport,Fauquier Hospital Emergency Transport Heliport,38.71149826,-77.80940247,600,US,US-VA,Warrenton
10431,3CO9,heliport,D B Smith Memorial Heliport,38.71250153,-105.1419983,9710,US,US-CO,Victor
22302,MO98,small_airport,Williams Airport,38.71310043,-94.58499908,985,US,US-MO,Cleveland
25465,VG31,small_airport,Sager Field,38.71340179,-78.86389923,1280,US,US-VA,Broadway
12818,61IN,small_airport,Wilkerson's Airport,38.713698,-85.6036,730,US,US-IN,Scottsburg
349844,US-5789,heliport,Kentucky Speedway Heliport,38.71471,-84.91146,705,US,US-KY,Sparta
3477,KDAA,medium_airport,Davison Army Air Field,38.71500015,-77.18099976,73,US,US-VA,Fort Belvoir
346045,US-4687,small_airport,Gruvers Mesa Airport,38.71597,-110.2012,4833,US,US-UT,Hanksville
11896,51VA,small_airport,Skyview Airport,38.71620178,-77.6339035,340,US,US-VA,Manassas
333428,MU30,heliport,Progress West Hospital Heliport,38.716381,-90.699275,561,US,US-MO,O'Fallon
12895,63CL,small_airport,G3 Ranch Airport,38.71659851,-122.1389999,360,US,US-CA,Capay
320809,KZ19,heliport,Davison Army Airfield Heliport,38.7174,-77.180402,40,US,US-VA,Fort Belvoir
17950,II69,small_airport,Harrod/Rose Airport,38.7181015,-85.7602005,580,US,US-IN,Scottsburg
7373,0MU5,heliport,Holden Heliport,38.71969986,-93.99440002,865,US,US-MO,Holden
308123,REH,closed,Rehoboth Airport,38.72,-75.122,30,US,US-DE,Rehoboth Beach
22242,MO37,small_airport,Ridgeview Ranch Airport,38.721346,-94.381056,1000,US,US-MO,Harrisonville
20041,KHEF,small_airport,Manassas Regional Airport/Harry P. Davis Field,38.72140121,-77.51540375,192,US,US-VA,Manassas
20743,KOLY,small_airport,Olney Noble Airport,38.72180176,-88.17639923,482,US,US-IL,Olney-Noble
7971,15VA,small_airport,Fox Acres Airport,38.72230148,-77.89969635,450,US,US-VA,Warrenton
20887,KPVF,small_airport,Placerville Airport,38.7242012,-120.7529984,2585,US,US-CA,Placerville
18470,K1H0,small_airport,Creve Coeur Airport,38.72679901,-90.50830078,463,US,US-MO,St Louis
346734,US-4915,heliport,Air Evac 60 / MU 3 Heliport,38.72712,-93.22845,896,US,US-MO,Sedalia
6542,00KS,small_airport,Hayden Farm Airport,38.72779846,-94.93049622,1100,US,US-KS,Gardner
45461,MD72,heliport,Adventist HealthCare Fort Washington Medical Center Heliport,38.72784,-76.992173,49,US,US-MD,Fort Washington
8415,1LL1,heliport,Lawrence Co Memorial Hospital Heliport,38.72809982,-87.69470215,470,US,US-IL,Lawrenceville
10097,34LL,heliport,Il Dept of Corrections/Lawrence County Heliport,38.72829819,-87.90809631,490,US,US-IL,Sumner
9143,27CO,small_airport,Roubideau Airport,38.72865,-108.12503,4900,US,US-CO,Delta
329488,43NV,small_airport,Topaz Ranch Airport,38.72871,-119.466067,5066,US,US-NV,Wellington
16547,CA16,small_airport,Holtsmans Airport,38.72909927,-121.3889999,120,US,US-CA,Rio Linda
7348,0MO9,heliport,Emerson Heliport,38.72949982,-90.27839661,575,US,US-MO,Ferguson
3914,KSZL,medium_airport,Whiteman Air Force Base,38.730301,-93.547897,870,US,US-MO,Knob Noster
14521,81CA,closed,7-M Ranch Airport,38.731602,-122.563004,1153,US,US-CA,Middletown
344303,US-4024,small_airport,Dolores River Ranch Airport,38.731838,-109.020701,,US,US-CO,Gateway
6969,08CO,small_airport,Terra Firma Airport,38.73249817,-104.0410004,5600,US,US-CO,Rush
18712,K3K6,small_airport,St Louis Metro-East Airport/Shafer Field,38.732899,-89.806602,477,US,US-IL,St Jacob
14993,8KS7,small_airport,Pine Sod Ranch Airport,38.73310089,-94.64520264,1072,US,US-KS,Stilwell
24661,SN85,small_airport,Fox Fire Airport,38.73360062,-95.10220337,1058,US,US-KS,Wellsville
20930,KRIF,small_airport,Richfield Municipal Airport,38.734068,-112.101603,5301,US,US-UT,Richfield
20435,KM45,small_airport,Alpine County Airport,38.73469925,-119.7669983,5867,US,US-CA,Markleeville
10958,41KS,small_airport,Flying Z Ranch Airport,38.73550034,-94.79730225,1075,US,US-KS,Spring Hill
19206,K9U7,small_airport,Currant Ranch Airport,38.73600006,-115.4800034,5181,US,US-NV,Currant
14224,7MD9,small_airport,Tilghman Whipp Airport,38.73609924,-76.3167038,5,US,US-MD,Tilghman
14977,8IS9,heliport,Anderson Hospital Heliport,38.73699951,-89.94680023,590,US,US-IL,Maryville
10423,3CO0,small_airport,Sky Island Ranch Airport,38.73749924,-108.0059967,5300,US,US-CO,Delta
15010,8LL4,heliport,Richland Memorial Hospital Heliport,38.73749924,-88.07730103,485,US,US-IL,Olney
337253,KCQJ,heliport,Cheyenne Mountain Space Force Station Heliport,38.738586,-104.835148,6609,US,US-CO,Colorado Springs
